,Supporter ID,Amount,Campaign Date,Campaign ID,days_since_last_donation,gender,region
13720,207857450,10.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),,M,Yorkshire and Humber
15346,207913048,30.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,49.0,nan,South East
27513,208343699,5.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),277.0,F,Scotland
1322,207427690,3.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),244.0,M,West Midlands
16496,207959141,13.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,252.0,M,London
25883,208294168,13.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),,nan,London
27518,208343714,10.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,M,East Midlands
25880,208294074,10.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,27.0,M,South East
2775,207488266,5.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,80.0,nan,North West
2742,207485999,3.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),253.0,nan,Yorkshire and Humber
10636,207753063,10.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),,F,London
10635,207753050,3.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,481.0,M,East Midlands
16489,207958539,10.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),154.0,nan,Yorkshire and Humber
25933,208295437,10.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,M,Yorkshire and Humber
16475,207958169,3.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),24.0,nan,Scotland
2729,207485314,3.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,107.0,nan,South West
28242,208362288,10.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),31.0,M,East Midlands
15357,207913711,5.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,nan,North West
5045,207561044,15.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),197.0,M,Yorkshire and Humber
11438,207781470,5.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,96.0,M,North
17132,207980899,10.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,31.0,M,East Midlands
6127,207602145,13.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,3.0,nan,Eastern
14976,207898433,10.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,F,London
2734,207485607,3.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),51.0,M,East Midlands
1340,207428210,5.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,321.0,nan,North West
25925,208294981,5.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),,nan,nan
31155,227766092,3.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,73.0,nan,South West
14078,207869199,5.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,13.0,nan,North
27482,208342907,13.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),,nan,Eastern
25923,208294977,23.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,73.0,F,London
14986,207898898,13.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,223.0,nan,South East
2738,207485722,5.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),128.0,F,South East
17127,207980720,13.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,nan,East Midlands
24728,208250799,3.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,M,London
5391,207573250,10.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,110.0,M,Yorkshire and Humber
9735,207726125,15.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,249.0,nan,nan
16488,207958509,10.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),,nan,North West
10630,207752875,3.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),49.0,nan,London
13699,207856801,5.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,273.0,M,North West
25916,208294779,5.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),,F,London
13700,207856902,5.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),50.0,M,nan
30201,213902979,10.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,F,Yorkshire and Humber
14973,207898399,3.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,373.0,M,Eastern
31154,227766076,13.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),,M,Scotland
7130,207633841,3.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,57.0,nan,West Midlands
10681,207753766,15.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),27.0,M,West Midlands
6103,207601411,5.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),282.0,F,North West
31126,227765942,13.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),47.0,M,North West
2809,207489175,10.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,118.0,M,London
27547,208344448,5.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,59.0,F,London
6536,207615575,5.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,41.0,F,South East
9537,207721602,3.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),,M,North
27552,208344494,3.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,F,South West
31120,227765874,20.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),21.0,M,Yorkshire and Humber
27554,208344653,5.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,458.0,M,West Midlands
28225,208362010,30.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),272.0,nan,East Midlands
30229,214356618,10.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),,M,South West
10687,207753798,5.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,27.0,M,South East
13741,207858179,15.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,52.0,M,Scotland
7125,207633822,3.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,185.0,F,North West
15307,207911440,100.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,123.0,nan,South West
10711,207754519,3.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,45.0,nan,North West
31114,227765849,13.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,nan,South West
17089,207979800,10.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,44.0,nan,West Midlands
10714,207754555,3.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),,F,South West
1293,207426366,30.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,152.0,M,London
3621,207513444,13.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,45.0,F,Scotland
7122,207633809,10.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),261.0,M,South East
10717,207754640,5.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,nan,East Midlands
5051,207561146,10.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,31.0,M,London
27565,208345108,13.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),,F,Yorkshire and Humber
27566,208345190,10.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,M,Wales
2804,207489123,3.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),346.0,nan,Scotland
25837,208292222,3.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,nan,North
17094,207979931,5.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,14.0,M,South West
15215,207906734,3.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),,M,nan
2777,207488468,13.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,22.0,F,nan
15341,207912707,3.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),161.0,M,North West
27529,208344093,13.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),,nan,North
12782,207818253,10.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,66.0,M,South East
3629,207513769,15.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),200.0,M,South East
1309,207426989,3.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),191.0,M,East Midlands
31151,227766036,3.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),49.0,nan,Yorkshire and Humber
27533,208344166,10.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,M,East Midlands
25864,208293588,5.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,F,North
1307,207426894,5.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),50.0,F,Yorkshire and Humber
25858,208293218,10.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,68.0,M,West Midlands
7128,207633824,3.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,59.0,M,Eastern
25854,208293189,30.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,nan,South East
27523,208343941,10.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),277.0,M,East Midlands
13732,207857903,13.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,M,Eastern
30219,214334601,10.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,nan,London
11426,207781240,5.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,F,Yorkshire and Humber
13734,207857932,10.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),470.0,M,Eastern
25846,208292923,3.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),,M,West Midlands
31139,227765999,20.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,M,London
3628,207513708,10.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,105.0,nan,South East
25844,208292888,3.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,M,East Midlands
17098,207980034,3.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,F,North West
2798,207488994,13.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,527.0,nan,South West
14073,207869141,10.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,F,London
17097,207980026,13.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,326.0,M,West Midlands
31134,227765968,5.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),,nan,nan
9535,207721560,10.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,167.0,nan,Yorkshire and Humber
12786,207818389,30.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),115.0,nan,South East
31188,227996198,10.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),,nan,Yorkshire and Humber
24719,208250371,30.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,31.0,M,West Midlands
9524,207721404,3.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,F,North
31288,230841554,3.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),,M,Yorkshire and Humber
2651,207483057,13.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,551.0,M,London
20675,208105198,5.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),272.0,F,North
24682,208248660,10.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),54.0,M,North West
31287,230805618,5.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),,nan,Eastern
14962,207897911,20.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,14.0,M,East Midlands
1392,207429784,10.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),252.0,M,North West
20678,208105219,5.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),,F,Eastern
26025,208299022,13.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,nan,Eastern
28269,208362946,30.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),,M,Eastern
24685,208248804,30.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,272.0,nan,London
7653,207651623,121.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,73.0,nan,West Midlands
3654,207514644,3.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,997.0,nan,nan
13656,207854548,5.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),73.0,F,Yorkshire and Humber
24690,208248950,10.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),,nan,South West
13659,207854621,3.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,F,Yorkshire and Humber
2655,207483243,10.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,23.0,M,London
30163,212351033,5.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,31.0,M,London
13662,207854740,5.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),39.0,M,London
8696,207690354,3.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,326.0,nan,North
10594,207751876,10.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),271.0,nan,North
26016,208298537,5.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,496.0,M,London
17190,207983387,10.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),271.0,F,Wales
13087,207826972,13.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,nan,North
8119,207665594,5.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,151.0,M,South East
13667,207854905,5.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),31.0,F,nan
3653,207514607,10.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,113.0,M,West Midlands
9746,207726564,30.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,223.0,M,East Midlands
13090,207827117,13.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),,M,South West
20669,208105082,5.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),52.0,F,North West
26036,208299365,3.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,M,West Midlands
11482,207783047,10.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),,M,London
13091,207827163,13.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,49.0,M,London
17218,207984442,13.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,F,London
829,207412352,5.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,272.0,M,North
16453,207955729,3.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,496.0,nan,West Midlands
8686,207689704,10.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,15.0,nan,nan
16454,207955835,3.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),,F,Scotland
27403,208340718,42.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,nan,East Midlands
27405,208340858,10.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,M,South West
11473,207782690,10.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,19.0,nan,Yorkshire and Humber
31311,231260964,5.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),,M,North West
11472,207782596,5.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,M,London
24672,208248465,5.0,2022-01-31,210405 - GEN - Donate National,495.0,F,Scotland
1383,207429423,10.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),16.0,M,South West
15381,207914395,10.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),5.0,nan,South East
13648,207854251,23.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),15.0,M,North West
9496,207720326,5.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,126.0,F,West Midlands
1396,207430108,60.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,140.0,F,South East
18670,208030070,15.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),59.0,M,London
28274,208363108,10.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,F,North
14098,207869608,3.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),,M,Wales
18666,208030051,100.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),273.0,M,Eastern
24676,208248483,13.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,49.0,F,North
28271,208363000,13.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,nan,West Midlands
2649,207483023,42.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,269.0,nan,North West
26037,208299366,13.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,271.0,nan,South West
11467,207782451,20.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,nan,Scotland
3657,207514877,13.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),24.0,M,Yorkshire and Humber
31310,231257023,3.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,F,London
2665,207483773,10.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),811.0,nan,Eastern
26002,208297835,23.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),,M,Scotland
31271,229499005,3.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),,nan,Yorkshire and Humber
25972,208296833,15.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,M,East Midlands
18636,208029428,3.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,F,North
20712,208106183,3.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),,M,Yorkshire and Humber
840,207412571,13.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,293.0,nan,Yorkshire and Humber
24708,208249962,10.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),30.0,F,Yorkshire and Humber
20714,208106219,3.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,M,East Midlands
6136,207602412,3.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),8.0,F,North
1366,207429103,5.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,241.0,F,West Midlands
13683,207855831,20.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),31.0,M,Yorkshire and Humber
20717,208106340,5.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,nan,West Midlands
10600,207751957,10.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,166.0,F,South East
31221,228202039,76.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),31.0,nan,Scotland
17150,207981618,5.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),,F,North West
8098,207664725,13.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),691.0,M,Eastern
31213,228098156,3.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,28.0,M,North
27460,208342160,5.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,197.0,F,Scotland
13686,207855983,10.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,nan,North
1355,207428773,23.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),23.0,M,North West
14971,207898229,10.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),,nan,Scotland
20723,208106502,10.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),26.0,F,South West
12779,207818075,3.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,227.0,F,North West
20724,208106520,30.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,272.0,M,London
2721,207485113,3.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),22.0,M,nan
2723,207485177,15.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,231.0,F,East Midlands
2726,207485270,50.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),119.0,M,North West
30183,212584398,3.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,nan,Yorkshire and Humber
11448,207781913,13.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,17.0,nan,South East
16466,207956865,3.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),,X,South West
2717,207485069,23.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,57.0,F,Scotland
10720,207754702,15.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,4.0,nan,London
839,207412522,3.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,46.0,M,Wales
1369,207429145,5.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,48.0,M,Scotland
27429,208341507,5.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,M,East Midlands
20691,208105684,3.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,54.0,M,Yorkshire and Humber
6146,207602723,3.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,F,Scotland
2675,207484255,3.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),262.0,nan,South East
25996,208297549,3.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,M,North West
13083,207826808,30.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,53.0,F,North West
31267,228688069,3.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),,F,South West
1376,207429265,5.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,128.0,nan,Eastern
30167,212356372,10.0,2022-01-31,211124 - GEN - Donate Anti-Tory Fight Fund,,F,Wales
8099,207664753,10.0,2022-01-31,220131 - GEN - Donate Anti-Tory Fight Fund (Digi Wallet),409.0,nan,Wales
